reaction_id,family,source,smiles_r,smiles_p,delta_Ea,charge,multiplicity,n_heavy_atoms,quartile,path_r,path_p,path_ts
dipolar_000641,dipolar,stuyver,[CH3:1][O:2][C:3]1=[C:4]([C:5]([CH3:6])=[O:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2.[N:13]#[C:14][C:15]#[N+:16][N-:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1,[CH3:1][O:2][C:3]1=[C:4]([C:5]([CH3:6])=[O:7])[CH:8]2[CH:9]3[CH:10]([CH:11]1[O:12]2)[N:17]([c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1)[N:16]=[C:15]3[C:14]#[N:13],9.04660722509078,0,1,23,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/641/r0_C9H10O3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/641/p0_C17H15N3O3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/641/TS_ts_guess_HhVS5K_template_10-16_11-12.xyz
dipolar_000669,dipolar,stuyver,[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[CH:10]2[CH:11]=[CH:12][CH:13]1[O:14]2.[CH:15]#[N+:16][C-:17]([CH3:18])[C:19](=[O:20])[NH:21][CH3:22],[CH3:1][NH:2][C:3](=[O:4])[C:5]12[C:6]([C:7]([CH3:8])=[O:9])([CH:10]3[CH:11]=[CH:12][CH:13]1[O:14]3)[CH:15]=[N:16][C:17]2([CH3:18])[C:19](=[O:20])[NH:21][CH3:22],8.255722401130447,0,1,22,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/669/r0_C5H8N2O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/669/p0_C15H19N3O4.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/669/TS_ts_guess_2m4vFf_template_4-17_7-8.xyz
dipolar_000684,dipolar,stuyver,[CH3:10][O:11][C:12](=[O:13])[C:14]([C:15]#[N:16])=[NH+:17][C-:18]([CH3:19])[C:20]#[N:21].[F:1][C:2]1=[C:3]([Cl:4])[CH:5]2[CH2:6][CH2:7][CH:8]1[CH2:9]2,[F:1][C:2]12[C:3]([Cl:4])([CH:5]3[CH2:6][CH2:7][CH:8]1[CH2:9]3)[C:18]([CH3:19])([C:20]#[N:21])[NH:17][C:14]2([C:12]([O:11][CH3:10])=[O:13])[C:15]#[N:16],22.52061951634121,0,1,21,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/684/r0_C7H7N3O2_alt.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/684/p0_C14ClFH15N3O2.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/684/TS_ts_guess_ZKp6ZU_template_4-19_8-12.xyz
dipolar_000696,dipolar,stuyver,[CH3:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2.[CH3:9][NH:10][C:11](=[O:12])[c:13]1[nH+:14][c-:15]([C:16](=[O:17])[NH:18][CH3:19])[c:20](=[O:21])[o:22]1,[CH3:1][C:2]1=[CH:3][CH:4]2[CH:5]3[CH:6]([CH:7]1[O:8]2)[C:13]1([C:11]([NH:10][CH3:9])=[O:12])[NH:14][C:15]3([C:16](=[O:17])[NH:18][CH3:19])[C:20](=[O:21])[O:22]1,16.448382110090748,0,1,22,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/696/r0_C7H8O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/696/p0_C14H17N3O5.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/696/TS_ts_guess_kMMijk_template_4-21_6-14.xyz
dipolar_000714,dipolar,stuyver,[CH3:12][C:13]#[N+:14][C-:15]([C:16]([CH3:17])=[O:18])[C:19](=[O:20])[O:21][CH3:22].[F:1][C:2]([F:3])([F:4])[C:5]1=[CH:6][CH:7]2[CH:8]=[CH:9][CH:10]1[O:11]2,[F:1][C:2]([F:3])([F:4])[C:5]12[CH:6]([CH:7]3[CH:8]=[CH:9][CH:10]1[O:11]3)[C:13]([CH3:12])=[N:14][C:15]2([C:16]([CH3:17])=[O:18])[C:19](=[O:20])[O:21][CH3:22],22.103232932686986,0,1,22,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/714/r0_C7H9NO3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/714/p0_C14F3H14NO4.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/714/TS_ts_guess_HUiURy_template_4-17_9-11.xyz
dipolar_000716,dipolar,stuyver,[CH3:12][C:13]#[N+:14][C-:15]([C:16]([CH3:17])=[O:18])[C:19](=[O:20])[O:21][CH3:22].[F:1][C:2]([F:3])([F:4])[C:5]1=[CH:6][CH:7]2[CH:8]=[CH:9][CH:10]1[O:11]2,[F:1][C:2]([F:3])([F:4])[C:5]12[CH:6]([CH:7]3[CH:8]=[CH:9][CH:10]1[O:11]3)[C:15]([C:16]([CH3:17])=[O:18])([C:19](=[O:20])[O:21][CH3:22])[N:14]=[C:13]2[CH3:12],18.938532103838497,0,1,22,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/716/r0_C7H9NO3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/716/p0_C14F3H14NO4.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/716/TS_ts_guess_ClSwHq_template_4-21_9-11.xyz
dipolar_000722,dipolar,stuyver,[CH3:15][NH:16][C:17](=[O:18])[CH-:19][N+:20]#[C:21][C:22]#[N:23].[CH3:1][C:2]1=[C:3]([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[CH:10]2[CH2:11][CH2:12][CH:13]1[CH2:14]2,[CH3:1][C:2]12[C:3]([c:4]3[cH:5][cH:6][cH:7][cH:8][cH:9]3)([CH:10]3[CH2:11][CH2:12][CH:13]1[CH2:14]3)[C:21]([C:22]#[N:23])=[N:20][CH:19]2[C:17]([NH:16][CH3:15])=[O:18],26.65650015152493,0,1,23,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/722/r0_C14H16.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/722/p0_C19H21N3O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/722/TS_ts_guess_U9iRBV_template_4-21_6-9.xyz
dipolar_000734,dipolar,stuyver,[CH3:17][c-:18]1[o+:19][n:20][o:21][c:22]1=[O:23].[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[CH:12]2[CH:13]=[CH:14][CH:15]1[O:16]2,[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[CH:12]2[CH:13]3[CH:14]([CH:15]1[O:16]2)[C:18]1([CH3:17])[O:19][N:20]3[O:21][C:22]1=[O:23],13.526359508683964,0,1,23,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/734/r0_C14H12O2.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/734/p0_C17H15NO5.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/734/TS_ts_guess_htoPNb_template_14-20_15-16.xyz
dipolar_000741,dipolar,stuyver,[CH3:1][C:2]#[C:3][C:4]([F:5])([F:6])[F:7].[CH3:8][NH:9][C:10](=[O:11])[N-:12][N+:13]([CH3:14])=[C:15]([CH3:16])[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1,[CH3:1][C:2]1=[C:3]([C:4]([F:5])([F:6])[F:7])[C:15]([CH3:16])([c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[N:13]([CH3:14])[N:12]1[C:10]([NH:9][CH3:8])=[O:11],29.084969087010464,0,1,22,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/741/r0_C4F3H3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/741/p0_C15F3H18N3O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/741/TS_ts_guess_zyxpCB_template_4-5_7-12.xyz
dipolar_000757,dipolar,stuyver,[CH3:11][NH:12][C:13](=[O:14])[N-:15][N+:16]([CH3:17])=[CH:18][C:19](=[O:20])[O:21][CH3:22].[CH3:1][O:2][C:3]1=[C:4]([F:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2,[CH3:1][O:2][C:3]12[C:4]([F:5])([CH:6]3[CH:7]=[CH:8][CH:9]1[O:10]3)[N:15]([C:13]([NH:12][CH3:11])=[O:14])[N:16]([CH3:17])[CH:18]2[C:19](=[O:20])[O:21][CH3:22],12.86738573697204,0,1,22,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/757/r0_C6H11N3O3_alt.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/757/p0_C13FH18N3O5.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/757/TS_ts_guess_ykkxgf_template_4-20_7-12.xyz
dipolar_000761,dipolar,stuyver,[CH3:11][c-:12]1[o+:13][c:14]([C:15]#[N:16])[o:17][c:18]1=[O:19].[CH3:1][O:2][C:3]1=[C:4]([Br:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2,[CH3:1][O:2][C:3]12[C:4]([Br:5])([CH:6]3[CH2:7][CH2:8][CH:9]1[CH2:10]3)[C:12]1([CH3:11])[O:13][C:14]2([C:15]#[N:16])[O:17][C:18]1=[O:19],11.448507497303456,0,1,19,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/761/r0_BrC8H11O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/761/p0_BrC13H14NO4.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/761/TS_ts_guess_zuzzuW_template_2-13_8-10.xyz
dipolar_000790,dipolar,stuyver,[CH3:10][NH:11][C:12](=[O:13])[C-:14]([CH3:15])[N+:16]#[C:17][C:18]#[N:19].[CH3:1][C:2]1=[C:3]([Br:4])[CH:5]2[CH2:6][CH2:7][CH:8]1[CH2:9]2,[CH3:1][C:2]12[C:3]([Br:4])([CH:5]3[CH2:6][CH2:7][CH:8]1[CH2:9]3)[C:14]([C:12]([NH:11][CH3:10])=[O:13])([CH3:15])[N:16]=[C:17]2[C:18]#[N:19],28.01712817830188,0,1,19,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/790/r0_BrC8H11.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/790/p0_BrC14H18N3O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/790/TS_ts_guess_H3S0ym_template_4-17_7-10.xyz
dipolar_000794,dipolar,stuyver,[CH3:12][C:13](=[O:14])[C:15]([C:16]#[N:17])=[NH+:18][C-:19]([C:20]#[N:21])[C:22]#[N:23].[F:1][C:2]([F:3])([F:4])[C:5]1=[CH:6][CH:7]2[CH2:8][CH2:9][CH:10]1[CH2:11]2,[F:1][C:2]([F:3])([F:4])[C:5]12[CH:6]([CH:7]3[CH2:8][CH2:9][CH:10]1[CH2:11]3)[C:19]([C:20]#[N:21])([C:22]#[N:23])[NH:18][C:15]2([C:13]([CH3:12])=[O:14])[C:16]#[N:17],34.302741338082946,0,1,23,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/794/r0_C7H4N4O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/794/p0_C15F3H13N4O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/794/TS_Tb3Bm6_ll_ad_3-18_7-12.xyz
dipolar_000801,dipolar,stuyver,[CH3:1][C:2]1([CH3:3])[C:4]#[C:5][CH:6]([F:7])[CH2:8][CH2:9][CH2:10][CH2:11]1.[O:12]=[c:13]1[n-:14][o+:15][c:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[o:23]1,[CH3:1][C:2]1([CH3:3])[C:4]2=[C:5]([CH:6]([F:7])[CH2:8][CH2:9][CH2:10][CH2:11]1)[C:16]1([c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[O:15][N:14]2[C:13](=[O:12])[O:23]1,24.877125300566764,0,1,23,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/801/r0_C10FH15.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/801/p0_C18FH20NO3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/801/TS_ojmV8x_ll_ad_9-13_10-11.xyz
dipolar_000802,dipolar,stuyver,[CH3:1][C:2]1([CH3:3])[C:4]#[C:5][CH:6]([F:7])[CH2:8][CH2:9][CH2:10][CH2:11]1.[O:12]=[c:13]1[n-:14][o+:15][c:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[o:23]1,[CH3:1][C:2]1([CH3:3])[C:4]2=[C:5]([CH:6]([F:7])[CH2:8][CH2:9][CH2:10][CH2:11]1)[N:14]1[C:13](=[O:12])[O:23][C:16]2([c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[O:15]1,26.894647930396328,0,1,23,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/802/r0_C10FH15.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/802/p0_C18FH20NO3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/802/TS_0hKGxL_ll_ad_9-21_10-11.xyz
dipolar_000804,dipolar,stuyver,[CH3:14][NH:15][C:16](=[O:17])[C:18](=[NH+:19][O-:20])[C:21]([CH3:22])=[O:23].[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH:10]=[CH:11][CH:12]1[O:13]2,[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH:10]3[CH:11]([CH:12]1[O:13]2)[C:18]([C:16]([NH:15][CH3:14])=[O:17])([C:21]([CH3:22])=[O:23])[NH:19][O:20]3,19.8902498921781,0,1,23,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/804/r0_C5H8N2O3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/804/p0_C14H16N4O5.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/804/TS_ts_guess_FcZvLQ_template_11-15_12-13.xyz
dipolar_000817,dipolar,stuyver,[CH3:10][NH:11][C:12](=[O:13])[CH:14]=[NH+:15][N-:16][C:17]([CH3:18])=[O:19].[F:1][C:2]1=[C:3]([Br:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2,[F:1][C:2]12[C:3]([Br:4])([CH:5]3[CH:6]=[CH:7][CH:8]1[O:9]3)[N:16]([C:17]([CH3:18])=[O:19])[NH:15][CH:14]2[C:12]([NH:11][CH3:10])=[O:13],27.77404729978155,0,1,19,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/817/r0_C5H9N3O2_alt.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/817/p0_BrC11FH13N3O3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/817/TS_ts_guess_QgAJCN_template_4-17_6-10.xyz
dipolar_000819,dipolar,stuyver,[CH3:10][NH:11][C:12](=[O:13])[CH:14]=[NH+:15][N-:16][C:17]([CH3:18])=[O:19].[F:1][C:2]1=[C:3]([Br:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2,[F:1][C:2]12[C:3]([Br:4])([CH:5]3[CH:6]=[CH:7][CH:8]1[O:9]3)[CH:14]([C:12]([NH:11][CH3:10])=[O:13])[NH:15][N:16]2[C:17]([CH3:18])=[O:19],23.293276674677468,0,1,19,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/819/r0_C5H9N3O2_alt.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/819/p0_BrC11FH13N3O3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/819/TS_ts_guess_jKvWH4_template_4-17_6-10.xyz
dipolar_000858,dipolar,stuyver,[CH3:10][O:11][C:12](=[O:13])[C:14]([C:15](=[O:16])[O:17][CH3:18])=[N+:19]([CH3:20])[CH-:21][C:22]#[N:23].[CH3:1][O:2][C:3]1=[CH:4][CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2,[CH3:1][O:2][C:3]1=[CH:4][CH:5]2[CH:6]3[CH:7]([CH:8]1[O:9]2)[CH:21]([C:22]#[N:23])[N:19]([CH3:20])[C:14]3([C:12]([O:11][CH3:10])=[O:13])[C:15](=[O:16])[O:17][CH3:18],20.39365127895104,0,1,23,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/858/r0_C8H10N2O4.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/858/p0_C15H18N2O6.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/858/TS_ts_guess_G3iglC_template_4-9_17-18.xyz
dipolar_000873,dipolar,stuyver,[CH3:9][NH:10][C:11](=[O:12])[C-:13]([C:14]#[N:15])[N+:16]#[C:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1.[Cl:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2,[Cl:1][C:2]12[CH:3]([CH:4]3[CH:5]=[CH:6][CH:7]1[O:8]3)[C:17]([c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1)=[N:16][C:13]2([C:11]([NH:10][CH3:9])=[O:12])[C:14]#[N:15],14.954705819643063,0,1,23,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/873/r0_C11H9N3O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/873/p0_C17ClH14N3O2.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/873/TS_ts_guess_gywhrH_template_4-21_8-15.xyz
dipolar_000877,dipolar,stuyver,[CH3:13][C-:14]([CH3:15])[NH+:16]=[CH:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1.[CH3:1][C:2]1=[C:3]([C:4]([F:5])([F:6])[F:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2,[CH3:1][C:2]1=[C:3]([C:4]([F:5])([F:6])[F:7])[CH:8]2[CH:9]3[CH:10]([CH:11]1[O:12]2)[C:14]([CH3:13])([CH3:15])[NH:16][CH:17]3[c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1,9.299133897124078,0,1,23,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/877/r0_C8F3H7O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/877/p0_C18F3H20NO.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/877/TS_ts_guess_vNFWIQ_template_10-20_11-12.xyz
dipolar_000945,dipolar,stuyver,[F:1][C:2]([F:3])([F:4])[C:5]1=[CH:6][CH:7]2[CH2:8][CH2:9][CH:10]1[CH2:11]2.[N:12]#[C:13][C-:14]([C:15]#[N:16])[NH+:17]=[CH:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,[F:1][C:2]([F:3])([F:4])[C:5]12[CH:6]([CH:7]3[CH2:8][CH2:9][CH:10]1[CH2:11]3)[CH:18]([c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1)[NH:17][C:14]2([C:13]#[N:12])[C:15]#[N:16],23.57307183737468,0,1,24,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/945/r0_C8F3H9.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/945/p0_C18F3H16N3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/945/TS_ts_guess__5Lqb8_template_2-19_6-13.xyz
dipolar_000950,dipolar,stuyver,[CH3:16][NH:17][C:18](=[O:19])[CH:20]=[N+:21]([CH3:22])[O-:23].[CH3:1][C:2](=[O:3])[C:4]1([C:5]#[N:6])[C:7]#[C:8][C:9]([CH3:10])([CH3:11])[CH2:12][CH2:13][CH2:14][CH2:15]1,[CH3:1][C:2](=[O:3])[C:4]1([C:5]#[N:6])[C:7]2=[C:8]([C:9]([CH3:10])([CH3:11])[CH2:12][CH2:13][CH2:14][CH2:15]1)[O:23][N:21]([CH3:22])[CH:20]2[C:18]([NH:17][CH3:16])=[O:19],18.32075845588536,0,1,23,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/950/r0_C13H17NO.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/950/p0_C17H25N3O3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/950/TS_ts_guess_7YtI1p_template_4-5_6-7.xyz
dipolar_000966,dipolar,stuyver,[CH3:12][NH:13][C:14](=[O:15])[c-:16]1[c:17](=[O:18])[o:19][c:20]([C:21]#[N:22])[n+:23]1[CH3:24].[CH3:1][O:2][C:3]1=[C:4]([C:5]#[N:6])[CH:7]2[CH:8]=[CH:9][CH:10]1[O:11]2,[CH3:1][O:2][C:3]1=[C:4]([C:5]#[N:6])[CH:7]2[CH:8]3[CH:9]([CH:10]1[O:11]2)[C:20]1([C:21]#[N:22])[O:19][C:17](=[O:18])[C:16]3([C:14]([NH:13][CH3:12])=[O:15])[N:23]1[CH3:24],18.361353416078483,0,1,24,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/966/r0_C7H7N3O3_alt.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/966/p0_C15H14N4O5.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/966/TS_ts_guess_3TJtkj_template_4-21_8-11.xyz
dipolar_000967,dipolar,stuyver,[CH3:12][NH:13][C:14](=[O:15])[c-:16]1[c:17](=[O:18])[o:19][c:20]([C:21]#[N:22])[n+:23]1[CH3:24].[CH3:1][O:2][C:3]1=[C:4]([C:5]#[N:6])[CH:7]2[CH:8]=[CH:9][CH:10]1[O:11]2,[CH3:1][O:2][C:3]12[C:4]([C:5]#[N:6])([CH:7]3[CH:8]=[CH:9][CH:10]1[O:11]3)[C:16]1([C:14]([NH:13][CH3:12])=[O:15])[C:17](=[O:18])[O:19][C:20]2([C:21]#[N:22])[N:23]1[CH3:24],27.484009868258845,0,1,24,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/967/r0_C7H7N3O3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/967/p0_C15H14N4O5.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/967/TS_ts_guess_tesmow_template_4-21_8-13.xyz
