reaction_id,source,n_atoms_max,n_heavy_atoms,atomic_numbers,n_snapshots,frame_index_first,frame_index_last,ts_frame_idx,ts_position_in_sorted,energy_R,energy_TS,energy_P,activation_energy,ea_relative_to_P,total_charge,formula,source_db_idx,short_traj,interior_ts
Halogen_C5ClH6N_rxn14885,Halo_Cl,13,7,[17  6  6  7  6  6  6  1  1  1  1  1  1],354,0,353,4,4,-1552.9950034135793,-1548.1228329059184,-1551.879748764356,4.87217050766094,3.756915858437651,0.0,C5H6ClN,8,False,True
Halogen_C5ClH6N_rxn14892,Halo_Cl,13,7,[17  6  6  7  6  6  6  1  1  1  1  1  1],2162,0,2161,3,3,-1552.9950035748611,-1542.660351510709,-1548.9190359836198,10.334652064152124,6.2586844729107725,0.0,C5H6ClN,8,False,True
Halogen_C5ClH6N_rxn14897,Halo_Cl,13,7,[17  6  6  6  7  6  6  1  1  1  1  1  1],418,0,417,4,4,-1553.0331806071574,-1547.9478868058811,-1550.684915648319,5.085293801276293,2.737028842437894,0.0,C5H6ClN,8,False,True
Halogen_C5ClH6N_rxn14899,Halo_Cl,13,7,[17  6  6  6  7  6  6  1  1  1  1  1  1],538,0,537,4,4,-1553.0331806060963,-1548.3124363858124,-1552.0591098895438,4.720744220283905,3.746673503731472,0.0,C5H6ClN,8,False,True
Halogen_C5ClH6N_rxn14900,Halo_Cl,13,7,[17  6  6  6  7  6  6  1  1  1  1  1  1],746,0,745,6,6,-1553.0331806086542,-1547.0963993229943,-1550.6352206146692,5.93678128565989,3.5388212916748216,0.0,C5H6ClN,8,False,True
Halogen_C5ClH6N_rxn14902,Halo_Cl,13,7,[17  6  6  6  7  6  6  1  1  1  1  1  1],546,0,545,4,4,-1553.033180348377,-1548.0252860781245,-1550.7479962707055,5.007894270252564,2.722710192580962,0.0,C5H6ClN,8,False,True
Halogen_C5ClH6N_rxn14903,Halo_Cl,13,7,[17  6  6  6  7  6  6  1  1  1  1  1  1],778,0,777,6,6,-1553.0331804041334,-1546.9505325927532,-1552.1200894896583,6.082647811380184,5.169556896905078,0.0,C5H6ClN,8,False,True
Halogen_C5ClH4NO_rxn14518,Halo_Cl,12,8,[ 8  6  7  6  6  6  6 17  1  1  1  1],834,0,833,4,4,-1957.1146652657267,-1947.6034687615409,-1956.5827891141782,9.511196504185818,8.979320352637387,0.0,C5H4ClNO,8,False,True
Halogen_C5ClH4NO_rxn14543,Halo_Cl,12,8,[ 8  6  7  6  6  6 17  6  1  1  1  1],642,0,641,7,7,-1956.5869841343476,-1952.7801140756592,-1953.0492559951797,3.806870058688446,0.26914191952050714,0.0,C5H4ClNO,8,False,True
Halogen_C5ClH5N2_rxn14787,Halo_Cl,13,8,[ 7  6  6  6  7  6  6 17  1  1  1  1  1],1194,0,1193,6,6,-1807.639113907838,-1802.4068572081387,-1805.2117222743789,5.232256699699292,2.804865066240154,0.0,C5H5ClN2,8,False,True
Halogen_C5ClH4NO_rxn14583,Halo_Cl,12,8,[ 6  6  6  7  8  6  6 17  1  1  1  1],2650,0,2649,3,3,-1954.5275419876093,-1946.956723437673,-1952.3919193079398,7.570818549936348,5.435195870266853,0.0,C5H4ClNO,8,False,True
Halogen_C5ClH6NS_rxn15438,Halo_Cl,14,8,[ 6  6  6  7 16  6  6 17  1  1  1  1  1  1],1178,0,1177,6,6,-1830.9437576087287,-1823.6706859556894,-1828.9112856881675,7.273071653039324,5.240599732478131,0.0,C5H6ClNS,8,False,True
Halogen_C5ClH6NO_rxn15124,Halo_Cl,14,8,[ 6  7  6  6  8  6  6 17  1  1  1  1  1  1],2154,0,2153,6,6,-1988.811160259445,-1982.4716068292078,-1985.5509664065473,6.339553430237174,3.0793595773395737,0.0,C5H6ClNO,8,False,True
Halogen_C5ClH6NO_rxn15143,Halo_Cl,14,8,[ 6  7  6  8  6  6  6 17  1  1  1  1  1  1],466,0,465,6,6,-1989.0689820255866,-1984.2059190775067,-1987.991971779235,4.863062948079914,3.786052701728295,0.0,C5H6ClNO,8,False,True
Halogen_C5ClH6NS_rxn15499,Halo_Cl,14,8,[ 6  7  6 16  6  6  6 17  1  1  1  1  1  1],1298,0,1297,3,3,-1830.6566178991409,-1825.3750999458434,-1828.0857246960245,5.2815179532974526,2.7106247501810685,0.0,C5H6ClNS,8,False,True
Halogen_C5ClH6NO_rxn15200,Halo_Cl,14,8,[ 6  8  6  7  6  6  6 17  1  1  1  1  1  1],1506,0,1505,198,198,-1989.1055330486947,-1981.0555432362135,-1986.0384062728253,8.049989812481272,4.982863036611889,0.0,C5H6ClNO,8,False,True
Halogen_C5ClH6NS_rxn15543,Halo_Cl,14,8,[ 7  6  6 16  6  6  6 17  1  1  1  1  1  1],498,0,497,4,4,-1830.813584715575,-1824.9500885684597,-1827.4940609368948,5.8634961471152565,2.5439723684351065,0.0,C5H6ClNS,8,False,True
Halogen_C5ClH6NO_rxn15047,Halo_Cl,14,8,[ 6  6  6  6 17  6  7  8  1  1  1  1  1  1],234,0,233,4,4,-1988.141065853411,-1983.9871808885107,-1985.8027042908118,4.153884964900271,1.8155234023010962,0.0,C5H6ClNO,8,False,True
Halogen_C5ClH6NS_rxn15460,Halo_Cl,14,8,[ 6  6  6  6 17  6  7 16  1  1  1  1  1  1],2034,0,2033,3,3,-1831.038515421512,-1825.5899108315782,-1829.5707764200718,5.448604589933893,3.9808655884935433,0.0,C5H6ClNS,8,False,True
Halogen_C5ClH7N2_rxn15857,Halo_Cl,15,8,[ 7  6  6  6  6 17  6  7  1  1  1  1  1  1  1],754,0,753,6,6,-1840.294387286328,-1834.3648268916431,-1838.1271601712353,5.929560394684813,3.7623332795922124,0.0,C5H7ClN2,8,False,True
Halogen_C5ClH5N2_rxn14670,Halo_Cl,13,8,[ 6  6  7  6  6 17  6  7  1  1  1  1  1],810,0,809,6,6,-1807.4553979346629,-1803.502373884165,-1805.911879311057,3.9530240504977883,2.409505426891883,0.0,C5H5ClN2,8,False,True
Halogen_C5FH2NS_rxn15999,Halo_F,10,8,[ 6  6  6 16  7  6  6  9  1  1],354,0,353,6,6,-2015.2230428881503,-2009.1716120300837,-2009.7434160593232,6.051430858066624,0.5718040292395017,0.0,C5H2FNS,8,False,True
Halogen_C5FH6NO_rxn16578,Halo_F,14,8,[6 6 6 8 7 6 6 9 1 1 1 1 1 1],586,0,585,55,55,-2241.3603125658497,-2233.851203477647,-2238.4820579052885,7.509109088202877,4.63085442764168,0.0,C5H6FNO,9,False,True
Halogen_C5FH6NS_rxn16994,Halo_F,14,8,[ 6  6  6 16  7  6  6  9  1  1  1  1  1  1],1362,0,1361,598,598,-2083.72326530527,-2076.4078649337343,-2081.9575035196967,7.315400371535816,5.549638585962384,0.0,C5H6FNS,9,False,True
Halogen_C5FH6NS_rxn16947,Halo_F,14,8,[ 6  6 16  6  6  7  6  9  1  1  1  1  1  1],602,0,601,7,7,-2083.9894931062227,-2075.9452362949723,-2082.2756638614546,8.044256811250307,6.330427566482285,0.0,C5H6FNS,9,False,True
Halogen_C5FH7N2_rxn17195,Halo_F,15,8,[6 6 6 7 7 6 6 9 1 1 1 1 1 1 1],2162,0,2161,3,3,-2092.9953102874656,-2083.057518087055,-2087.240233713847,9.937792200410513,4.182715626791833,0.0,C5H7FN2,9,False,True
Halogen_C5FH7N2_rxn17197,Halo_F,15,8,[6 6 6 7 7 6 6 9 1 1 1 1 1 1 1],1394,0,1393,7,7,-2092.995310235165,-2087.154095126852,-2092.1340822804577,5.841215108313008,4.979987153605634,0.0,C5H7FN2,9,False,True
Halogen_C5FH7N2_rxn17118,Halo_F,15,8,[6 6 7 6 6 9 6 7 1 1 1 1 1 1 1],402,0,401,4,4,-2093.2880292880222,-2089.462442378854,-2091.0705547395996,3.8255869091681234,1.6081123607455083,0.0,C5H7FN2,9,False,True
Halogen_C5FH4NO_rxn16078,Halo_F,12,8,[8 6 6 6 7 6 6 9 1 1 1 1],1026,0,1025,3,3,-2209.5670333331996,-2198.201768365862,-2203.242918294388,11.36526496733768,5.041149928526011,0.0,C5H4FNO,9,False,True
Halogen_C5FH4NO_rxn16079,Halo_F,12,8,[8 6 6 6 7 6 6 9 1 1 1 1],874,0,873,23,23,-2209.5670333326825,-2198.5568604393256,-2204.700367872445,11.010172893356867,6.143507433119339,0.0,C5H4FNO,9,False,True
Halogen_C5FH6NO_rxn16768,Halo_F,14,8,[6 8 6 6 7 6 6 9 1 1 1 1 1 1],1066,0,1065,3,3,-2241.9532493295915,-2230.4863474729873,-2239.017985239525,11.466901856604181,8.531637766537642,0.0,C5H6FNO,9,False,True
Halogen_C5FH6NO_rxn16696,Halo_F,14,8,[6 7 6 6 8 6 6 9 1 1 1 1 1 1],2010,0,2009,6,6,-2241.6859630295053,-2235.3590745992096,-2240.7696992885903,6.326888430295639,5.410624689380711,0.0,C5H6FNO,9,False,True
Halogen_C5FH6NO_rxn16733,Halo_F,14,8,[6 7 6 8 6 6 6 9 1 1 1 1 1 1],714,0,713,6,6,-2241.879933377744,-2237.4481511403983,-2241.121703771198,4.431782237345487,3.6735526307998043,0.0,C5H6FNO,9,False,True
Halogen_C5FH6NO_rxn16741,Halo_F,14,8,[6 7 6 6 9 6 6 8 1 1 1 1 1 1],178,0,177,4,4,-2242.4083333829203,-2237.574696951118,-2238.0835629441917,4.833636431802461,0.5088659930738686,0.0,C5H6FNO,9,False,True
Halogen_C5FH7N2_rxn17344,Halo_F,15,8,[6 7 6 6 6 9 6 7 1 1 1 1 1 1 1],1058,0,1057,7,7,-2092.976916274992,-2082.953883387814,-2086.787274184665,10.023032887178033,3.8333907968508356,0.0,C5H7FN2,9,False,True
Halogen_C5FH6NO_rxn16807,Halo_F,14,8,[7 6 6 6 6 9 6 8 1 1 1 1 1 1],1418,0,1417,3,3,-2242.100583410667,-2231.463723875001,-2240.224731579086,10.636859535665735,8.761007704084932,0.0,C5H6FNO,9,False,True
Halogen_C5FH5O_rxn16435,Halo_F,12,7,[9 6 6 6 8 6 6 1 1 1 1 1],602,0,601,4,4,-1954.7886723743404,-1950.273108515685,-1953.9424256954478,4.515563858655469,3.6693171797628565,0.0,C5H5FO,9,False,True
Halogen_C5FH5S_rxn16440,Halo_F,12,7,[ 9  6  6 16  6  6  6  1  1  1  1  1],498,0,497,4,4,-1796.4335134304786,-1790.9603962648748,-1793.8073695256553,5.473117165603753,2.846973260780487,0.0,C5H5FS,9,False,True
Halogen_C5FH5S_rxn16443,Halo_F,12,7,[ 9  6  6 16  6  6  6  1  1  1  1  1],290,0,289,5,5,-1796.4335134304786,-1789.2123528381483,-1789.360000493522,7.221160592330307,0.14764765537370295,0.0,C5H5FS,9,False,True
Halogen_C5FH6N_rxn16450,Halo_F,13,7,[9 6 6 7 6 6 6 1 1 1 1 1 1],386,0,385,4,4,-1805.8288169061627,-1800.9229224319215,-1804.661231906324,4.905894474241222,3.738309474402513,0.0,C5H6FN,9,False,True
Halogen_C5FH6N_rxn16456,Halo_F,13,7,[9 6 6 7 6 6 6 1 1 1 1 1 1],2330,0,2329,3,3,-1805.8288167187036,-1797.3652374903802,-1800.2963080556513,8.463579228323397,2.9310705652710567,0.0,C5H6FN,9,False,True
Halogen_C5FH6N_rxn16463,Halo_F,13,7,[9 6 6 6 7 6 6 1 1 1 1 1 1],1834,0,1833,3,3,-1805.8569900536734,-1799.1356606920963,-1803.796580662382,6.721329361577091,4.660919970285704,0.0,C5H6FN,9,False,True
Halogen_C5FH6N_rxn16471,Halo_F,13,7,[9 6 6 6 7 6 6 1 1 1 1 1 1],522,0,521,4,4,-1805.8569897999546,-1800.8475894680855,-1803.5849200936111,5.009400331869074,2.737330625525601,0.0,C5H6FN,9,False,True
Halogen_C6ClH6N_rxn17915,Halo_Cl,14,8,[ 6  6  6  7  6  6  6 17  1  1  1  1  1  1],578,0,577,20,20,-1707.9833177314943,-1699.1951712963298,-1706.7030917050672,8.788146435164435,7.507920408737391,0.0,C6H6ClN,9,False,True
Halogen_C6ClH6N_rxn17710,Halo_Cl,14,8,[ 6  6  6  6  6 17  6  7  1  1  1  1  1  1],1050,0,1049,7,7,-1707.9874923155592,-1702.8006659464227,-1704.1392195127237,5.186826369136497,1.338553566301016,0.0,C6H6ClN,9,False,True
Halogen_C6ClH7O_rxn17957,Halo_Cl,15,8,[ 6  6  8  6  6 17  6  6  1  1  1  1  1  1  1],2538,0,2537,3,3,-1890.0586139012612,-1875.948331425241,-1887.203450039247,14.110282476020302,11.25511861400605,0.0,C6H7ClO,9,False,True
Halogen_C6ClH7O_rxn17966,Halo_Cl,15,8,[ 6  6  6  6  6 17  6  8  1  1  1  1  1  1  1],2634,0,2633,3,3,-1889.966948944355,-1880.4733723518136,-1885.5258927880348,9.49357659254133,5.05252043622113,0.0,C6H7ClO,9,False,True
Halogen_C6ClH7O_rxn17978,Halo_Cl,15,8,[ 6  6  6  6  6 17  6  8  1  1  1  1  1  1  1],490,0,489,6,6,-1889.9669497008315,-1885.6812649492192,-1888.5977151783097,4.28568475161228,2.9164502290905148,0.0,C6H7ClO,9,False,True
Halogen_C6ClH7O_rxn17990,Halo_Cl,15,8,[ 6  6  6  6  8  6  6 17  1  1  1  1  1  1  1],546,0,545,94,94,-1889.8789577861178,-1884.271039193838,-1888.4668753120434,5.607918592279702,4.195836118205307,0.0,C6H7ClO,9,False,True
Halogen_C5FH4NS_rxn16163,Halo_F,12,8,[ 6  6  6 16  7  6  6  9  1  1  1  1],850,0,849,7,7,-2049.806956351238,-2041.4640188209764,-2043.4080897527517,8.342937530261679,1.9440709317752862,0.0,C5H4FNS,9,False,True
Halogen_C5FH4NS_rxn16164,Halo_F,12,8,[ 6  6  6 16  7  6  6  9  1  1  1  1],794,0,793,7,7,-2049.806957070462,-2044.52677828716,-2046.860331957311,5.280178783302063,2.3335536701511046,0.0,C5H4FNS,9,False,True
Halogen_C5FH5N2_rxn16227,Halo_F,13,8,[6 6 6 6 9 6 7 7 1 1 1 1 1],1954,0,1953,3,3,-2059.3555760979048,-2050.2683371918115,-2056.430442064964,9.087238906093262,6.162104873152657,0.0,C5H5FN2,9,False,True
Halogen_C5FH7N2_rxn17256,Halo_F,15,8,[6 6 6 9 6 6 7 7 1 1 1 1 1 1 1],970,0,969,7,7,-2092.3233725733535,-2086.803044030528,-2091.9585000913057,5.5203285428256095,5.155456060777851,0.0,C5H7FN2,9,False,True
Halogen_C6FH7O_rxn18776,Halo_F,15,8,[6 6 6 6 8 6 6 9 1 1 1 1 1 1 1],834,0,833,5,5,-2142.7133754200163,-2136.5076027460736,-2141.3910800494255,6.205772673942647,4.88347730335181,0.0,C6H7FO,10,False,True
Halogen_C6FH7S_rxn18845,Halo_F,15,8,[ 6  6  6  6  6  9  6 16  1  1  1  1  1  1  1],514,0,513,510,510,-1984.4039190400083,-1979.9207196465695,-1982.2069931093051,4.483199393438781,2.2862734627356076,0.0,C6H7FS,10,False,True
Halogen_C6FH8N_rxn18964,Halo_F,16,8,[6 6 6 6 7 6 6 9 1 1 1 1 1 1 1 1],338,0,337,4,4,-1993.818974669259,-1987.7860846217736,-1990.081013277383,6.032890047485353,2.294928655609283,0.0,C6H8FN,10,False,True
Halogen_C6FH4N_rxn18353,Halo_F,12,8,[6 6 6 6 7 6 6 9 1 1 1 1],3306,0,3305,3,3,-1925.4636941219553,-1916.340137259064,-1923.9482971991972,9.123556862891292,7.608159940133191,0.0,C6H4FN,10,False,True
Halogen_C6F2H4_rxn18283,Halo_F,12,8,[9 6 6 6 6 6 6 9 1 1 1 1],402,0,401,20,20,-2318.8046007163716,-2309.403708104557,-2317.222329317746,9.40089261181447,7.818621213188635,0.0,C6H4F2,10,False,True
Halogen_C6FH6N_rxn18711,Halo_F,14,8,[6 6 6 7 6 6 6 9 1 1 1 1 1 1],290,0,289,4,4,-1961.0068002530443,-1956.1220593494988,-1959.4785076461458,4.884740903545435,3.3564482966469313,0.0,C6H6FN,10,False,True
Halogen_C6ClH8N_rxn18251,Halo_Cl,16,8,[ 6  6  7  6  6  6 17  6  1  1  1  1  1  1  1  1],538,0,537,14,14,-1740.7198667025082,-1736.197355948813,-1737.2200056879099,4.522510753695087,1.022649739096778,0.0,C6H8ClN,10,False,True
Halogen_C6ClH7S_rxn18097,Halo_Cl,15,8,[ 6  6  6 16  6  6  6 17  1  1  1  1  1  1  1],1106,0,1105,3,3,-1731.5290626798171,-1721.9617471786785,-1726.1478874661036,9.567315501138637,4.1861402874251326,0.0,C6H7ClS,10,False,True
Halogen_C6ClH8N_rxn18276,Halo_Cl,16,8,[ 6  6  6  7  6  6  6 17  1  1  1  1  1  1  1  1],2882,0,2881,3,3,-1741.1869282998396,-1730.2622480781677,-1737.2129993378699,10.924680221671906,6.950751259702201,0.0,C6H8ClN,10,False,True
Halogen_C6ClH7O_rxn18012,Halo_Cl,15,8,[ 6  6  6  6 17  6  6  8  1  1  1  1  1  1  1],914,0,913,4,4,-1890.2374783390608,-1884.0586967610404,-1888.590450566828,6.178781578020335,4.531753805787503,0.0,C6H7ClO,10,False,True
Halogen_C6ClH7S_rxn18085,Halo_Cl,15,8,[ 6  6  6  6 16  6  6 17  1  1  1  1  1  1  1],610,0,609,3,3,-1731.5207516444448,-1724.0523852942888,-1727.1117982992391,7.468366350155975,3.059413004950329,0.0,C6H7ClS,10,False,True
Halogen_C6ClH7S_rxn18093,Halo_Cl,15,8,[ 6  6  6  6 16  6  6 17  1  1  1  1  1  1  1],1202,0,1201,3,3,-1731.5207509642962,-1723.6178559497848,-1729.305770980666,7.902895014511387,5.687915030881186,0.0,C6H7ClS,10,False,True
Halogen_C6ClH8N_rxn18172,Halo_Cl,16,8,[ 6  6  6  6  7  6  6 17  1  1  1  1  1  1  1  1],1114,0,1113,3,3,-1740.9812850059761,-1734.2504974585713,-1737.1460588355333,6.730787547404816,2.8955613769619504,0.0,C6H8ClN,10,False,True
Halogen_C6FH6N_rxn18523,Halo_F,14,8,[6 6 6 6 9 6 6 7 1 1 1 1 1 1],2298,0,2297,3,3,-1961.0640158378878,-1955.2120153801498,-1956.9436685241872,5.852000457738086,1.7316531440374092,0.0,C6H6FN,10,False,True
Halogen_C6FH7S_rxn18898,Halo_F,15,8,[ 6  6  6  6  9  6  6 16  1  1  1  1  1  1  1],258,0,257,3,3,-1984.5531309567104,-1979.1013850266588,-1983.030087619758,5.451745930051629,3.9287025930991604,0.0,C6H7FS,10,False,True
